disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4293,442,3433359.29,1663176.79,1770182.5,3608325.35,3586588.65,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,223190.28,080bf3efe361d0c85c5b79a46163930809daba73,2024-11-09T08:49:42.136Z,69e06500-136d-446f-9cd5-a5c3cdb83739
4294,321,631364.39,458957.44,172406.95,14573962.86,8206788.69,6034366.33,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,2461821.09,ffe3f60c23a9db2a8c76bb0187501266122fc9e2,2024-11-09T08:49:42.136Z,d01201cb-f5b2-4a39-a981-6c5b1abc943c
4295,577,3338999.67,2421481.31,917518.36,10145062.25,6578384.86,3566677.39,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,1818454.58,71e9245179d408265cf4b4803a38e9a140f41ef0,2024-11-09T08:49:42.136Z,ca8fab8b-be73-4cfd-853d-644a530951b3
4297,593,2962689.95,1955548.44,1007141.51,23857381.28,12203160.36,11144606.82,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,3865833.91,7914c4572226dd1a61f45b485a9c050b615f35d9,2024-11-09T08:49:42.136Z,e3408c2b-0caf-4d98-bd11-ade3aeba503b
4300,588,3006480.74,2381737.69,624743.05,,,,,2024-11-09T00:00:00.000Z,47212.4,17fd1ae54f3f8d7f60e9170dbe700283cb588b2d,2024-11-09T08:49:42.136Z,35608898-0fab-484a-a04f-e81e76ff50ba
4317,1978,12527583.31,10311780.12,2215803.19,78655470.95,11526563.99,64316362.96,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,17801245.73,efaf54a13685d7a6470f613b6c0428b5e40492ab,2024-11-09T08:49:42.136Z,5b0f54b0-b806-40ba-97f8-e159002dad94
4318,913,3961671.43,3159425.67,802245.76,27397287.57,2417034.29,24056556.28,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,3855474.24,fef5319c04c2ca5f3a1d9cb15d56026a7fcb970d,2024-11-09T08:49:42.136Z,823eae09-3f42-4098-a62a-5ebe20f1cf4e
4326,1579,5217208.76,4668384.17,548824.59,,,,,2024-11-09T00:00:00.000Z,463702.36,d07924dd410b6cd3c179b5427d2a32a0ebff811c,2024-11-09T08:49:42.136Z,235976a8-67c3-4d88-95c8-ab54e1335761
4331,469,2770197.73,2279644.59,490553.14,11322366.88,1413575.71,9800840.5,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,2279918.19,1172a9727e4e47269709f0469cc7dad40d7fc9ef,2024-11-09T08:49:42.136Z,fe5af09e-5b55-4ab3-9f95-15ad7a673408
4332,373151,1656932722.84,1243287192.54,413645530.3,2921552246.41,1317146959.26,1385858515.99,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,477603744.77,32a6589e209cddde2ea57b476d0fc359c7196086,2024-11-09T08:49:42.136Z,aaae960f-8623-4a5b-bb08-c476e7513923
4335,8891,40826320.17,29559255.81,11267064.36,67211760.9,55205310.51,6428460.86,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,29244881.39,a55c6f453c7fdd28b7cc1499fff63253f324a253,2024-11-09T08:49:42.136Z,6c9fd052-524f-4e54-8729-6f665d4e8ca3
4336,1676,12950283.16,11123995.93,1826287.23,9232560.71,8635229.41,0,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,4175664.16,f32f4ac078a2b61efdd94085f6778bc8195997c5,2024-11-09T08:49:42.136Z,7415e244-f5ca-4a73-93b8-e3b86dc40dbc
4337,774691,1020966938.16,712482355.67,308484582.49,2461178866,1750916649.94,606616315.01,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,387408830.19,58596d14286e02d74b366ec7a2db224b4124f8db,2024-11-09T08:49:42.136Z,4e2a97f1-948d-47af-b1c7-8593125c0b1d
4338,9371,13643351.67,10119352.55,3523999.12,116195684.11,58682448.79,45359440.53,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,15805767.83,c81ada9c6049efcd4b67e42228aa6afd086e7d33,2024-11-09T08:49:42.136Z,6a74e9ec-7caa-4e68-8abc-d32ac10738c7
4339,475315,1336693929.1,768070472.41,568623456.69,33979180704.4,5373867875.4,26266459303.93,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,471327255.11,2efbf9530bcf2193fad7a01e186c7d0d34f2418a,2024-11-09T08:49:42.136Z,ab3328aa-4ba9-491b-b4ce-1832f9fb069f
4340,11701,44112249.83,30365387.35,13746862.48,11842571378.64,1821814800.83,8963052344.89,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,170061198.22,0586e67710ee07560bd2e51e35723adee4e01cde,2024-11-09T08:49:42.136Z,3b30aa47-77c2-4582-8273-efdcd843c729
4341,3,9674.92,9674.92,,10613.94,0,10613.94,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,130500,52851a327995630a5bd7d94f1437a68b87e732ee,2024-11-09T08:49:42.136Z,dfedae8a-eb68-4e18-9770-677ecf830ac5
4344,4417,17990768.82,11058737.64,6932031.18,490638312.43,435093661.87,48562112.14,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,168625632.42,22547fdc4013148ba26569003f18a8fe99eaaf92,2024-11-09T08:49:42.136Z,d4ecb509-94cb-410b-93ae-4806578c131a
4353,737,5087697.22,4189991.4,897705.82,341977228.92,315413944.95,16319046.91,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,33289126.49,3f4677d0e43af229a389cd4ac7d1958131c4c58d,2024-11-09T08:49:42.136Z,05deb1b6-907d-4753-8cce-5f586cc439c1
4357,6080,20543787.44,13584223.45,6959563.99,10328135.4,2356522.27,6830676.86,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,4070334.78,9e399047a34dec4999dd8cd978c17067e57b1827,2024-11-09T08:49:42.136Z,1e6a4fdb-9b29-4669-996e-20fa3ac3e995
4362,264,774416.84,549705.7,224711.14,37994827.7,8617303.56,22473869.55,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,5460630.17,57dad1fd9a4a05bbb72a01339daeb0602001ab25,2024-11-09T08:49:42.136Z,2cf77909-57f4-40d1-9078-6b5a049ccf57
4363,1165,3883630.08,3436880.94,446749.14,11377129.54,2383527.46,7777755.77,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,2337316.62,8bbfe0a170341c55f72277f1c0af37550f642b2d,2024-11-09T08:49:42.136Z,10cf353a-25f5-43ef-a255-8e3e451b1334
4364,230,723486.85,399313.66,324173.19,,,,,2024-11-09T00:00:00.000Z,26462.05,ee2e46f7637366840cdb6c83cb434661242b735a,2024-11-09T08:49:42.136Z,86fd9190-0fc3-4bb0-8373-c7f9509cf979
4365,252,1593486.18,1294506.99,298979.19,13648166.81,3518071.71,8827613.14,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,3211553.96,790c1d1dd0c23b356d2ddb89627270a657fcd805,2024-11-09T08:49:42.136Z,bb0b68b6-e606-4fb5-b252-be4b0c219310
4366,1013,13188507.8,11682124.77,1506383.03,124893423.8,14286050.1,100375189.43,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,7629533.87,239c3eeefab88d61180673937a780dde9fb1a50f,2024-11-09T08:49:42.136Z,e4494d09-6c2c-4b30-8f62-84f90c4dbb99
4377,5117,30651039.6,24178944.62,6472094.98,,,,,2024-11-09T00:00:00.000Z,3081940.59,5626471d8540808d25964784b60e5d5133b24aff,2024-11-09T08:49:42.136Z,9b9fa02c-0c0f-413e-8965-7ed9a3ff7413
4382,500,8109589.03,5904595.93,2204993.1,334128662.4,296219601.79,12109479.66,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,23636586.38,076a674e77232c1b350ed459a1e8f885522e78ac,2024-11-09T08:49:42.136Z,78cb41ac-382d-4e07-8da2-62565bf4f979
4393,34713,133951635.57,110195025.24,23756610.33,783547109.72,353476369.11,352644548.29,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,109126710.95,1bcb241569e4197bf233424d068cdcbd764147fa,2024-11-09T08:49:42.136Z,bd942ec7-5b87-4495-bf81-1d8b20bdf10b
4394,5175,24523834.2,21521282.91,3002551.29,102662122.63,62695334.73,29322617.06,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,14664578.67,c019314362a515e983efedc97e4fa8e1187995a1,2024-11-09T08:49:42.136Z,601b3938-e57d-4a53-88a2-875d84994868
4396,395,1011549.7,628323.13,383226.57,5661152.47,888204.12,4174999,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,361481.1,e6a9587e6cb2d4c3f595f5a89a584138a738802d,2024-11-09T08:49:42.136Z,b86c7283-1d89-4adf-94c2-6f5073b6df55
4399,31414,149572302.29,123061722.8,26510579.49,2140524769.06,1386810139.11,653582896.77,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,124689454.49,5efd38a0f973ed37c84ae206c123d8a8e620dfc8,2024-11-09T08:49:42.136Z,dd469c65-2ff0-4d98-9d53-973a66803403
4400,5081,12581999.88,9877847.92,2704151.96,141577093.82,62737713.01,67866493.64,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,34636000.19,582ff5c01f984020aeb9c27f9036742a3885eb41,2024-11-09T08:49:42.136Z,584e17f6-aa6e-4942-a445-7052d4fbe4b2
4402,2040,8902520.27,8003898.67,898621.6,37759371.62,5437591.72,29025505.49,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,10779977.37,ca18dbe24fb08df2815ccf9041ddcc94dd11c700,2024-11-09T08:49:42.136Z,f75e171b-e47e-42a7-94e5-f04877752880
4404,6960,42071347.08,24318418.41,17752928.67,281582525.56,56712795.57,196180790.03,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,15795464.9,0c7eb6acd2987e6a8e3dbcc92b5cc3106cf7c797,2024-11-09T08:49:42.136Z,39173d93-4ff3-4397-b500-bf6e384fa547
4407,8075,91005713.68,59179529.29,31826184.39,1268278739.36,1001783483.65,153254113.91,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,179325997.92,17d74c10ce7fb1778ce861b188aaa106c425fa2f,2024-11-09T08:49:42.136Z,519c38fb-fcbb-4389-aefc-266aa1c96957
4413,4356,28176282.28,27836540.48,339741.8,176742647.16,15432110.52,143057458.12,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,13756961.95,f847d1da92b50419031572c007e7df7fe0118393,2024-11-09T08:49:42.136Z,2cf51fde-47c4-46b2-9d11-b0960b462e60
4419,136,1297359.78,1029356.42,268003.36,3480384.35,3138999.08,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,594901.4,1ec30572b5734dca6a227a66236dd76418971823,2024-11-09T08:49:42.136Z,5b501205-d808-4b9c-aaa6-3e2354743e99
4420,3428,27279186.25,24356998.74,2922187.51,508693939.42,51596188.25,425587421.95,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,40108245.7,378ce0862e1816cedf97d3247ad27fd7b2107eac,2024-11-09T08:49:42.136Z,a0eece33-2da7-4a78-810a-dfeb253d8374
4421,1735,15339113.18,13557850.66,1781262.52,170101782.17,22805862.31,135299803.24,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,37702454.69,7574c54bdfe580c4c1ac8b416421355de232cc82,2024-11-09T08:49:42.136Z,36dc9c13-13c5-4754-8228-48441b91a49a
4429,309,1682322.34,1363685.52,318636.82,27858639.82,2635848.36,24537950.03,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,4372552.78,f13eee810f32df5478a552d9674ff87f331fc0ef,2024-11-09T08:49:42.136Z,f1b3ea5b-9f64-4814-b545-0f6027f47908
4438,2202,15558122.79,13329465.45,2228657.34,65715275.18,8171064.32,53430665.38,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,9615109.85,d8f0c036e6bd57b3a1d3dfb775e85fdd344ae33f,2024-11-09T08:49:42.136Z,6e8a92d8-11ee-4b3c-a91f-3cd324bc1d47
4440,919,2154577.84,1777702.8,376875.04,59088752.62,5035823.13,52648493.03,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,9661248.97,f4c254df646f42e6de74fb06e4f6f0df7931c387,2024-11-09T08:49:42.136Z,1deedf1d-a432-42c2-853b-f0752131dfba
4441,925,9053665.36,8496507.52,557157.84,55370780.26,10121153.86,39477521.6,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,7399827.03,1e3503092d38036af527105d742c017b50744baa,2024-11-09T08:49:42.136Z,06f048c7-60b7-4eae-8c51-a852c060068a
4447,1646,5078955.35,3733446.17,1345509.18,10839644.55,9670789.12,713193,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,3068182.45,36751df1525e29decda42bf96a378e05c037a2dd,2024-11-09T08:49:42.136Z,5d45934e-3a6c-4020-a7ef-7d59a8fe7ba1
4451,1497,7477718.54,6244990.15,1232728.39,78508044.66,17993339.82,53134719.37,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,28911129.82,e41e20611e305c188c57fad342b742734119f0c9,2024-11-09T08:49:42.136Z,26911d25-d9be-4641-8d0d-6d345844296b
4454,2400,12935602.31,11071633.14,1863969.17,,,,,2024-11-09T00:00:00.000Z,586757.24,2bac6f84f6d2eb8fc8691c5de990a486f43c9b9e,2024-11-09T08:49:42.136Z,7934fdd2-6b0d-49b8-bd3c-624c64ce0817
4466,11222,69599384.85,57691078.98,11908305.87,,,,,2024-11-09T00:00:00.000Z,5149544.74,826643d036749a76cf20a9cf744507fd542425a3,2024-11-09T08:49:42.136Z,41b82927-7050-41b2-9885-b8880c96b032
4469,1318,4850094.6,4377550.42,472544.18,19551819.57,2065600.24,16783125.85,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,3267928.21,4360d3f0ccdb653322d4f9e887eb7a42f9653587,2024-11-09T08:49:42.136Z,6fe59b63-965b-4d6b-946c-3af3640f0a72
4473,14239,76827201.61,74615046.24,2212155.37,945294845.21,439218853.68,445837593.54,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,32549795.81,ede0c01e25468ef456a1f0ae50d6f42a2f28eee2,2024-11-09T08:49:42.136Z,57f28c20-3184-44df-ad7a-6a77fad8d7b5
4476,789,2930471.37,2217489.44,712981.93,83726557.54,28389166.85,53404123.33,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,1910647.69,324c6ae46fec6691b7a2b242a93c85682d0b6e71,2024-11-09T08:49:42.136Z,41bddf45-d238-4fce-8246-e8768b207c90
4480,36863,253499148.85,,253499148.85,15105205137.35,14143385817.41,0,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,178490696.94,ee52799841a39ef1448a2c271ec040a9bc68bed8,2024-11-09T08:49:42.136Z,254cd08f-6b9d-471a-9f4f-c8c165c098a1
4481,3855,19806966.96,,19806966.96,2520175898.22,2515541086.51,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,24366925.95,fe56b1a8e05b1c8ae9f2298cbd230b1695af17db,2024-11-09T08:49:42.136Z,cc193616-81ab-42bb-98f1-4cfed02c4787
4482,38838,246634770.63,,246634770.63,10536060525.08,10326698591.25,0,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,77103616.24,3cbcde20e414900a9f09849b73cf355c058554ec,2024-11-09T08:49:42.136Z,549a7318-ac8e-4860-952d-e3d6cf201f36
4483,4455,31823013.92,,31823013.92,342699831.71,320550543.11,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,16726182.77,36280c35d4b38257708dc80603fb86eaeb2b6a5b,2024-11-09T08:49:42.136Z,e6f692c3-d429-492f-9912-c123786aeafb
4484,8239,56463450.91,,56463450.91,2495205446.04,2465926900.44,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,2081039,4c00fd1e8d25b7f24ef6e3081f372fbd01e2a5f8,2024-11-09T08:49:42.136Z,42374ac3-f685-4ece-b857-4987a8e37ad2
4485,42891,276908783.55,,276908783.55,14908631596.01,14531826835.32,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,118308668.69,c7307e0d4f645f2135c18c4785ede97ebc4a6a14,2024-11-09T08:49:42.136Z,189f8ba2-226c-4dd3-8c22-f7876d6ee885
4486,32585,179167502.51,,179167502.51,3048763440.49,2960394696.74,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,65799276.06,8583fe21c10f3694f6c9d20e44e0239a8c5a08b3,2024-11-09T08:49:42.136Z,38e438f5-4af7-444b-a6b0-7458473f9a04
4487,16515,107146890.9,,107146890.9,1950272201.27,1901052110.49,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,6226941,49b1e41d3d2945f1f129c380ac3344d4f7e3f824,2024-11-09T08:49:42.136Z,c8b31a9d-2920-4ab6-82f8-e207f9095dd5
4488,16290,112943453.73,,112943453.73,2960403484.81,2743971551.05,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,92355571.09,6f562b43c3d654c1feba97e19dedc4fa0ef836b7,2024-11-09T08:49:42.136Z,55e6834e-2600-482b-a5f1-87ee97c06762
4489,19298,132710967.13,,132710967.13,2020142261.41,1993105951.8,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,21626712.12,0b0174dea27700481ffcd454d22c52e79c12dcde,2024-11-09T08:49:42.136Z,aaed3036-2139-423e-ad19-a9aad91306f3
4490,11052,68735269.85,,68735269.85,684160970.52,674533737.87,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,21581661.76,e2a8c0ab0f265f2106a2fe114d28080ad7b56f9d,2024-11-09T08:49:42.136Z,e5e85645-63f5-4a77-8d30-86319df9cd3a
4491,8047,54061060.96,,54061060.96,2085314310.83,2039290985.6,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,16653107.08,0e5721b1b24aaad7d9d407e3936365c814aea742,2024-11-09T08:49:42.136Z,603b5bf3-66aa-490b-ae48-44fbb5129b30
4492,11013,73864276.3,,73864276.3,577902918.84,572178593.09,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,5308936.48,104731927df8bf78bb40365eec9bf2b8f7d53c47,2024-11-09T08:49:42.136Z,efe282a9-4f01-4fa9-a9d0-da64da5d49f0
4493,2789,11026402.85,,11026402.85,186509264.44,174252108.76,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,542855.58,ae60435d1ec82627f1997053336b7eebbecbe480,2024-11-09T08:49:42.136Z,5095abe4-d082-4dff-942e-01e0896aa61f
4494,18838,116333862.53,,116333862.53,1006056604.61,993527405.7,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,5165893.23,59167b90a927fb01e6baba3b675282dbf1b7eaf9,2024-11-09T08:49:42.136Z,38b9f4b4-9a47-4430-9428-4b945a96809a
4495,20,138489,,138489,53581358.05,49040940.64,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,238266.31,7c39b7f6965067400f49a8fe5fd528a785594f13,2024-11-09T08:49:42.136Z,d1c82f52-bcfd-4741-8a0a-dd522f39dd5e
4496,10097,68808239.47,,68808239.47,2964278818.29,2788763327.57,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,18351338.13,94a36c394a8d2c40fc718419859a7cb5a6ca0cc8,2024-11-09T08:49:42.136Z,97c96110-786a-48b9-808b-90a3c68c5cfd
4497,10110,72619543.18,,72619543.18,137368554.08,134042384.82,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,6321519.44,3ad9bec7957222131098885b74bd2365f7afd573,2024-11-09T08:49:42.136Z,774b8410-5182-4b2d-bbd6-cab4991f8993
4498,4423,23584821.47,,23584821.47,2205785986.21,2192224501.19,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,10470290.96,5e47c2e1a232104fb499578022a7e85b011a3f04,2024-11-09T08:49:42.136Z,bb47df17-9466-4f48-a095-08fc298e54cb
4499,2395,10325153.09,,10325153.09,1571606406.6,1541646578.99,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,6110494.46,e3e94215ce0e634a2fb831771a5c92f03ba54d8b,2024-11-09T08:49:42.136Z,58b2a879-984f-4f26-9904-8d16a120c67e
4500,5049,34899482.57,,34899482.57,979530693.9,917387119.2,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,5648145.1,eb223591c2f415ebbe5434cdde4002df47f421f2,2024-11-09T08:49:42.136Z,619b1d89-14c2-4ec8-8481-8a6ab1bccb93
4501,18887,129806913.79,,129806913.79,370067824.38,364029061.76,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,7332946.97,701998e19cd1735128c0ed44aff8c6ca262da3ae,2024-11-09T08:49:42.136Z,2c765d17-177a-4603-8a0b-c9406d98b3f6
4502,967,6519235.16,,6519235.16,1028743534.46,1013533398.52,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,9831735.24,1ee9cc06396ee38680ff52a868b828e859b8e9ec,2024-11-09T08:49:42.136Z,5b50a13d-ab0b-4a3d-8109-cb91d7e78383
4503,10796,73052131.73,,73052131.73,15478366,14824371.57,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,6123036.14,5c060dbf746d97f4a9898121860003ef187dd9f0,2024-11-09T08:49:42.136Z,4277b668-1be0-40a1-9422-3200b6f35e35
4504,4554,29588231.42,,29588231.42,464239990.42,460960060.85,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,7123764.74,7ea7cbf8512a8657201a794b846c29f531043fa6,2024-11-09T08:49:42.136Z,22d948ec-42f5-491b-a2ce-f54caaa7ac69
4505,1713,11752344.34,,11752344.34,815758890.81,806290124.44,,2024-11-09T00:00:00.000Z,2024-11-09T00:00:00.000Z,17815163.62,dcd6360d0a092746668cd98b8d160ecd4ee8cbd5,2024-11-09T08:49:42.136Z,b210d23e-24cd-43a0-9483-75de4d66fee2
